hadis;anjuran;larangan;informasi;kitab
Janganlah kalian melaksanakan puasa wishal (puasa terus tanpa berbuka) . Orang-orang berkata: Namun, bukankah anda melakukan puasa wishal? Beliau bersabda: Aku tidak sama dengan keadaan seorang dari kalian karena aku diberi makan dan minum atau dengan redaksi selalu saja aku diberi makan dan minum .;0;1;0;0
Rasulullah melarang puasa wishal. Orang-orang berkata: Namun, bukankah anda sendiri melakukan puasa wishal? Beliau bersabda: Aku tidak sama dengan keadaan seorang dari kalian karena aku diberi makan dan minum.;0;1;0;0
Janganlah kalian melaksanakan puasa wishal, maka siapa dari kalian yang mau melakukan puasa wishal hendaklah dia melakukannya hingga (makan) sahur. Orang-orang berkata: Bukankah anda sendiri melakukan puasa wishal, wahai Rasulullah? Beliau bersabda: Aku tidak sama dengan keadaan seorang kalian karena saat aku tidur akan ada pemberi makan yang datang kepadaku lalu memberi aku makan dan datang pemberi minum lalu memberi aku minum.;0;1;0;0
"Rasulullah melarang puasa wishal sebagai bentuk kasih sayang kepada mereka (para sahabat). Mereka berkata: Bukankah anda sendiri melakukan puasa wishal? Beliau bersabda: Aku tidak sama dengan keadaan seorang kalian karena aku diberi makan dan minum oleh Rabbku. Abu 'Abdullah Al Bukhariy berkata: 'Utsman tidak menyebut kalimat; Sebagai bentuk kasih sayang kepada mereka.";0;1;0;0
Rasulullah melarang wishal dalam berpuasa. Kemudian ada seseorang dari kalangan Kaum Muslimin yang berkata kepada Beliau: Bukankah anda melakukan puasa wishal, wahai Rasulullah? Maka Beliau berkata: Siapa dari kalian yang keadaannya sama denganku? Aku tidak sama dengan keadaan seorang kalian karena Rabbku selalu memberiku makan dan minum. Tatkala mereka enggan menghentikan kebiasaan puasa wishal, maka Beliau melakukan puasa wishal bersama mereka hari demi hari, kemudian mereka melihat hilal. Maka ketika itu Beliau bersabda: Kalau hilal itu tidak datang (terlambat) pasti aku akan menambah lagi puasa wishal bersama kalian. Ucapan ini Beliau sampaikan sebagai bentuk sindiran kepada mereka ketika mereka enggan menghentikan puasa wishal.;0;1;0;0
Janganlah kalian melakukan puasa wishal. Ada seseorang berkata, kepada Beliau: Bukankah anda melakukan puasa wishal? Beliau menjawab: Rabbku selalu memberiku makan dan memberi minum. Maka laksanakanlah amal amal yang kalian mampu saja.;0;1;0;0
Janganlah kalian melaksanakan puasa wishal, maka siapa dari kalian yang mau melakukan puasa wishal hendaklah dia melakukannya hingga (makan) sahur. Mereka berkata: Bukankah anda melakukan puasa wishal, wahai Rasulullah? Beliau bersabda: Aku tidak sama dengan keadaan seorang kalian karena bagiku ada pemberi makan yang memberi aku makan dan pemberi minum yang memberi aku minum.;0;1;0;0
"Nabi mempersaudarakan Salman dan Abu Darda'. Suatu hari Salman mengunjungi Abu Darda', lalu ia melihat Ummu Darda' dengan baju yang kumuh, lalu ia berkata, kepadanya; Ada apa denganmu? Dia menjawab: Saudaramu Abu Darda', dia tidak memperhatikan kebutuhan dunia. Kemudian Abu Darda' datang, lalu ia membuat makanan untuk Salman. Salman berkata kepada Abu Darda': Makanlah!. Abu Darda' menjawab: Aku sedang berpuasa. Salman berkata: Aku tidak akan makan hingga engkau makan. Dia berkata: Lalu Abu Darda' ikut makan. Pada malam hari Abu Darda' bangun, lalu Salman berkata: Teruskanlah tidur. Maka iapun tidur lalu bangun lagi, lalu Salman berkata: Teruskanlah tidur. Maka iapun tidur lagi. Pada akhir malam Salman berkata: Sekarang bangunlah. Kemudian mereka berdua shalat malam. Lalu Salman berkata kepada Abu Darda': Sesungguhnya Rabbmu mempunyai hak atasmu, dan jiwamu mempunyai hak atasmu, dan isterimu mempunyai hak atasmu, maka berilah setiap hak kepada orang yang berhak. Kemudian Abu Darda' menemui Nabi lalu ia menceritakan hal itu. Maka Beliau bersabda: Salman benar.";1;0;1;0
sering melaksanakan shaum hingga kami mengatakan seolah-olah beliau tidak pernah berbuka (tidak shaum), namun beliau juga sering tidak shaum sehingga kami mengatakan seolah-olah Beliau tidak pernah shaum. Dan aku tidak pernah melihat Rasulullah menyempurnakan puasa selama sebulan penuh kecuali puasa Ramadhan dan aku tidak pernah melihat Beliau paling banyak melaksanakan puasa (sunnat) kecuali di bulan Sya'ban.;0;0;1;0
Lakukanlah amal-amal yang kalian sanggup melaksanakannya, karena Allah tidak akan berpaling (dalam memberikan pahala) sampai kalian yang lebih dahulu berpaling (dari mengerjakan amal) . Dan shalat yang paling Nabi cintai adalah shalat yang dijaga kesinambungannya sekalipun sedikit. Dan Beliau bila sudah biasa melaksanakan shalat (sunnat) beliau menjaga kesinambungannya.;1;0;0;0
"Nabi tidak pernah sekalipun melaksanakan shaum sebulan penuh kecuali puasa Ramadhan. Dan beliau seseorang yang rajin puasa sehingga sehingga ada yang berkomentar; Tidak, demi Allah, beliau belum pernah tidak shaum. Namun sering-sering beliau juga tidak puasa sehingga ada seorang yang berkata; Tidak, demi Allah, Beliau belum pernah shaum.";1;0;1;0
tidak berpuasa selama sebulan hingga kami menduga beliau tidak pernah puasa seharipun dari bulan itu. Dan pernah juga Beliau puasa hingga seolah-olah kami menduga beliau belum pernah tidak puasa seharipun. Dan seandainya kamu ingin melihat di malam hari Beliau shalat pasti kalian akan melihat Beliau sedang shalat, namun begitu juga saat kamu ingin melihat Beliau tidur, pasti kamu akan melihat Beliau sedang tidur. Dan berkata, Sulaiman dari Humaid bahwa dia pernah bertanya kepada Anas tentang shaum Rasulullah .;1;0;1;0
Tidaklah aku ingin melihat Beliau berpuasa dalam suatu bulan kecuali aku pasti melihatnya, begitu juga tidaklah aku ingin melihat beliau tidak berpuasa, pasti aku juga bisa melihatnya. Dan saat Beliau berdiri shalat malam melainkan aku melihatnya begitu juga bila Beliau tidur melainkan aku juga pernah melihatnya. Dan belum pernah aku menyentuh sutera campuran ataupun sutera halus yang melebihi halusnya telapak tangan Rasulullah dan belum pernah pula aku mencium bau wewangian minyak kasturi dan wewangian lain yang lebih harum dari keharuman (badan) Rasulullah .;1;0;1;0
Sesungguhnya isterimu mempunyai hak atasmu dan sesungguhnya isterimu mempunyai hak atasmu. Dan aku bertanya tentang shaum Daud. Maka Beliau menjawab: Itu sama halnya separoh dari puasa Dahar (puasa sepanjang tahun) .;0;0;1;0
shaumlah dan berbukalah, shalat malamlah dan tidurlah, karena untuk jasadmu ada hak atasmu, matamu punya hak atasmu, isterimu punya hak atasmu dan isterimu punya hak atasmu. Dan cukuplah bagimu bila kamu berpuasa selama tiga hari dalam setiap bulan karena bagimu setiap kebaikan akan dibalas dengan sepuluh kebaikan yang serupa dan itu berarti kamu sudah melaksanakan puasa sepanjang tahun seluruhnya. Maka kemudian aku meminta tambahan, lalu Beliau menambahkannya. Aku katakan: Wahai Rasulullah, aku mendapati diriku memiliki kemampuan. Maka Beliau berkata: Berpuasalah dengan puasanya Nabi Allah Daud Alaihissalam dan jangan kamu tambah lebih dari itu. Aku bertanya: Bagaimanakah itu cara puasanya Nabi Allah Daud Alaihissalam? Beliau menjawab: Dia Alaihissalam berpuasa setengah dari puasa Dahar (puasa sepanjang tahun), caranya yaitu sehari puasa dan sehari tidak. Di kemudian hari 'Abdullah bin 'Amru bin Al 'Ash Radhiyallahu'anhuma berkata: Duh, seandainya dahulu aku menerima keringanan yang telah diberikan oleh Nabi .;1;0;1;0
"Sungguh kamu pasti tidak akan sanggup melaksanakannya. Akan tetapi berpuasalah dan berbukalah, shalat malam dan tidurlah dan berpuasalah selama tiga hari dalam setiap bulan karena setiap kebaikan akan dibalas dengan sepuluh kebaikan yang serupa, dan itu seperti puasa sepanjang tahun . Aku katakan; Sungguh aku mampu lebih dari itu. Belau berkata: Kalau begitu puasalah sehari dan berbukalah selama dua hari. Aku katakan lagi: Sungguh aku mampu yang lebih dari itu. Beliau berkata: Kalau begitu puasalah sehari dan berbukalah sehari, yang demikian itu adalah puasanya Nabi Allah Daud 'alaihi salam yang merupakan puasa yang paling utama.. Aku katakan lagi: Sungguh aku mampu yang lebih dari itu. Maka beliau bersabda: Tidak ada puasa yang lebih utama dari itu.";1;0;1;0
Apakah benar kabar bahwa kamu akan berpuasa tidak akan berbuka dan shalat malam (tanpa tidur)? Puasa dan berbukalah, shalat dan juga tidurlah. Karena bagi matamu ada bagian hak atasmu dan bagi dirimu dan keluargamu ada bagian hak atasmu. 'Abdullah bin 'Amru Radhiyallahu'anhuma berkata: Sungguh aku lebih kuat dari (amal amal) itu. Beliau berkata: Kalau begitu puasalah dengan puasanya Nabi Daud Alaihissalam. Dia bertanya: Bagaimana caranya. Beliau menawab: Nabi Daud 'Alaihissalam berpuasa sehari dan berbuka sehari sehingga dia tidak akan kabur ketika berjumpa dengan musuh. Dia berkata: Lalu Siapa teladan bagi diriku dalam masalah puasa sepanjang jaman ini wahai Nabi Allah? 'Atho' berkata: Aku tidak tahu bagaimana dia menyebutkan puasa abadi (sepanjang hidup), karena Nabi bersabda: Tidak dianggap puasa bagi siapa yang puasa abadi. Beliau mengucapkannya dua kali.;1;0;1;0
Puasalah dalam sebulan sebanyak tiga hari. Dia berkata: Aku sanggup yang lebih banyak dari itu. Dia terus saja mengatakan kemampuanya itu hingga akhirnya Beliau berkata: Kalau begitu berpuasalah sehari dan berbuka sehari. Beliau juga berkata, kepadanya: Bacalah (khatam) Al Qur'an dalam sebulan. Dia berkata: Aku sanggup yang lebih banyak dari itu. Dia terus saja mengatakan kemampuannya itu hingga akhirnya Beliau berkata: Kalau begitu kamu khatamkan dalam tiga hari.;1;0;1;0
"Apakah benar kamu berpuasa dahr (sepanjang masa) dan shalat sepanjang malam? Aku jawab; Benar. Beliau berkata: Jika kamu kerjakan itu nanti matamu akan mengantuk dan fisikmu menjadi lemah. Tidak ada nilai puasa bagi siapa yang mengerjakan puasa sepanjang masa. Puasa tiga hari (dalam sebulan) sama nilainya dengan puasa sepanjang jaman. 'Abdullah bin 'Amru berkata: Sungguh aku mampu lebih dari itu. Beliau berkata: Kalau begitu puasalah dengan puasanya Nabi Daud 'alaihi salam, yang dia berpuasa sehari dan berbuka sehari sehingga dia tidak akan kabur ketika berjumpa dengan musuh.";0;1;1;0
"Bukankah cukup bagimu bila kamu berpuasa selama tiga hari dalam setiap bulannya? 'Abdullah bin 'Amru berkata; Aku katakan: Wahai Rasulullah? (bermaksud minta tambahan) . Beliau berkata: Silahkan kau lakukan Lima hari. Aku katakan lagi: Wahai Rasulullah? Beliau berkata: Silahkan kau lakukan Tujuh hari. Aku katakan lagi: Wahai Rasulullah? Beliau berkata: Silahkan kau lakukan Sembilan hari. Aku katakan lagi: Wahai Rasulullah? Beliau berkata: Silahkan kau lakukan Sebelas hari. Kemudian Nabi berkata: Tidak ada shaum melebihi shaumnya Nabi Daud Aalaihissalam yang merupakan separuh shaum dahar, dia berpuasa sehari dan berbuka sehari.";0;1;1;0
Kekasihku Rasulullah memberi wasiat kepadaku agar aku berpuasa tiga hari dalam setiap bulan, mendirikan shalat Dhuha dua raka'at dan shalat witir sebelum aku tidur.;1;0;1;0
Simpanlah mentega-mentega kalian untuk suguhan minuman dan kurma-kurma kalian untuk makanannya karena aku sedang berpuasa. Kemudian Beliau berdiri di pojok rumah mengerjakan shalat sunnat. Setelah itu Beliau memanggil Ummu Sulaim dan anggota keluarga lainnya. Ummu Sulaim berkata: Wahai Rasulullah, aku mempunyai permintaan sederhana. Beliau bertanya: Apa itu? Ummu Sulaim berkata: Pelayan anda itu, Anas, dia tidak pernah meninggalkan kebaikan akhirat sekalipun dan urusan dunianya kecuali dia minta kepadaku. Maka Beliau berdo'a: Ya Allah, karuniakanlah dia harta dan anak-anak dan berilah dia keberkahan didalamnya. Setelah itu aku menjadi orang yang paling banyak hartanya di kalangan Kaum Anshar. Dan telah menceritakan kepada saya putriku Umainah: Setelah itu dia memiliki anak dari sulbiku, yang ketika kedatangan Hajjaj di Bashrah, telah dikuburkan sekitar sebanyak seratus dua sembilan puluh orang. Dan telah menceritakan kepada kami Ibnu Abu Maryam telah mengabarkan kepada kami Yahya bin Ayyub berkata, telah menceritakan kapada saya Humaid dia mendengar Anas Radhiyallahu'anhu dari Nabi .;0;0;1;0
"apakah kamu berpuasa pada hari-hari terakhir bulan ini? 'Imran berkata; Aku menduga yang Beliau maksud adalah bulan Ramadhan. Orang yang ditanya menjawab: Tidak, wahai Rasulullah. Beliau berkata: Jika kamu berbuka (tidak puasa) maka kamu harus puasa dua hari (pada hari lain). Ash-Shalt tidak berkata; Aku menduga, bulan Ramadhan. Abu 'Abdullah Al Bukhariy berkata,, dan berkata, Tsabit dari Muthrrib dari 'Imran dari Nabi : Pada hari-hari akhir bulan Sya'ban.";1;0;1;0
Nabi telah melarang puasa pada hari Jum'at? Dia menjawab: Benar. Selain 'Abu 'Ashim, para perawi menambahkan: Yakni apabila mengkhususkan hari Jum'at untuk berpuasa.;0;1;1;0
Janganlah seorang dari kalian berpuasa pada hari Jum'at kecuali dibarengi dengan satu hari sebelum atau sesudahnya.;0;1;0;0
Apakah kemarin kamu juga berpuasa? Dia menjawab: Tidak. Beliau bertanya lagi: Apakah besok kamu berniat berpuasa? Dia menjawab: Tidak. Maka Beliau berkata: Berbukalah (batalkanlah) . Dan berkata, Hammad bin Al Ja'di dia mendengar Qatadah telah menceritakan kapada saya Abu Ayyub bahwa Juwairiyah menceritakan kepadanya bahwa Nabi memerintahkannya agar dia membatalkan puasanya.;0;0;1;0
Beliau selalu beramal terus menerus tanpa putus. Siapakah dari kalian yang akan mampu sebagaimana yang mampu dikerjakan oleh Rasulullah ?;0;0;1;0
orang-orang ragu pada hari 'Arafah tentang puasa Nabi . Sebagian dari mereka ada yang mengatakan Beliau berpuasa sebagian yang lain mengatakan tidak, Lalu dia mengutus seseorang membawakan segelas susu ketika Beliau sedang wuquf diatas hewan unggangan Beliau, maka Beliau meminumnya.;0;0;1;0
orang-orang ragu tentang puasa Nabi pada hari 'Arafah, lalu ia mengirim susu kepada Beliau yang sedang wukuf di Arafah, maka Beliau meminumnya sementara orang-orang melihatnya.;0;0;1;0
"Inilah dua hari yang Rasulullah melarang puasa padanya, yaitu pada hari saat kalian berbuka dari puasa kalian ('Iedul Fithri) dan hari lainnya adalah hari ketika kalian memakan hewan qurban kalian ('Iedul Adhha) . Dan Abu 'Abdullah Al Bukhariy berkata; Ibnu 'Uyainah berkata; Siapa yang berkata bahwa Abu 'Ubaid adalah maula Ibnu Azhar berarti dia telah berkata benar dan juga siapa yang berkata bahwa dia adalah maula 'Abdurrahman bin 'Auf, dia juga telah berkata benar.";0;1;1;0
Nabi melarang berpuasa pada hari Raya 'Iedul Fithri dan 'Iedul 'Adhha dan juga melarang berkerudung dengan satu helai kain (berselimut sehingga seluruh bagian badannya tertutup) dan juga melarang seseorang duduk dengan memeluk lututnya hingga mengenai pundaknya dan menutupnya dengan selembar kain dan melarang pula shalat setelah Shubuh dan 'Ashar.;0;1;0;0
dilarang berpuasa dan berjual beli pada hari Raya 'Iedul Fithri dan 'Iedul 'Adha, dan juga dilarang jual beli tanpa mengetahui barang yang dijual dan juga jual beli tanpa memeriksa barang yang dijual.;0;1;0;0
dan melarang berpuasa pada hari raya ini.;0;1;0;0
Tidak boleh seorang wanita bepergian sepanjang dua hari perjalanan kecuali bersama suaminya atau mahramnya, dan tidak boleh shaum dua hari raya, 'Iedul Fithri dan 'Iedul Adhha, dan tidak boleh melaksanakan dua shalat, yaitu setelah 'Ashar hingga matahari terbenam, dan setelah Shubuh hingga matahari terbit, dan tidaklah ditekankan untuk berziarah kecuali untuk mengunjungi tiga masjid, Al Masjidil Haram, Masjidil Aqsha dan Masjidku ini .;0;1;1;0
Tidak diperkenankan untuk berpuasa pada hari tasyriq kecuali bagi siapa yang tidak mendapatkan hewan korban (Al Hadyu) ketika menunaikan haji.;0;1;0;0
Diperbolehkan berpuasa bagi orang yang melaksanakan haji tamattu' (bersenang-senang setelah mengerjakan 'umrah sebelum melaksanakan manasik haji) hingga hari 'Arafah bila tidak membawa hewan qurban (Al Hadyu) dan tidak boleh berpuasa pada hari-hari Mina (Tasyriq) . Dan dari Ibnu Syihab dari 'Urwah dari 'Aisyah seperti hadits ini juga dan dikuatkan oleh Ibrahim bin Sa'ad dari Ibnu Syihab.;0;0;1;0
tentang hari 'Asyura', bila Beliau menghendaki Beliau akan berpuasa.;1;0;1;0
memerintahkan puasa pada hari 'Asyura' (10 Muharam). Setelah diwajibklan puasa Ramadhan, maka siapa yang mau silakan berpuasa dan siapa yang tidak mau silakan berbuka (tidak berpuasa) .;1;0;0;0
Orang-orang Quraisy pada masa Jahiliyah melaksanakan puasa hari 'Asyura' dan Rasulullah melaksanakannya. Ketika Beliau sudah tinggal di Madinah Beliau tetap melaksanakannya dan memerintahkan orang-orang untuk melaksanakannya pula. Setelah diwajibklan puasa Ramadhan Beliau meninggalkannya. Maka siapa yang mau silakan berpuasa dan siapa yang tidak mau silakan meninggalkannya.;1;0;0;0
Ini adalah hari 'Asyura' dan Allah belum mewajibkan puasa atas kalian dan sekarang aku sedang berpuasa, maka siapa yang mau silakan berpuasa dan siapa yang tidak mau silakan berbuka (tidak berpuasa) .;1;0;0;0
Kenapa kalian mengerjakan ini? Mereka menjawab: Ini adalah hari kemenangan, hari ketika Allah menyelamatkan Bani Isra'il dari musuh mereka lalu Nabi Musa Alaihissalam menjadikannya sebagai hari berpuasa. Maka Beliau bersabda: Aku lebih berhak dari kalian terhadap Musa. Lalu Beliau memerintahkan untuk berpuasa.;1;0;0;0
